test_item_id|test_class_id|parent_id|test_item_set_section_id|item_name
5621|4|5620|5430|Operation
5621|5|5620|5430|Operation
5621|7|5620|5430|Operation
5623|3|5620|5430|Parking brake performance
5623|4|5620|5430|Parking brake performance
5623|5|5620|5430|Parking brake performance
5623|7|5620|5430|Parking brake performance
5624|3|5575|5430|Plate brake tester (sp)
5624|4|5575|5430|Plate brake tester (sp)
5624|5|5575|5430|Plate brake tester (sp)
5624|7|5575|5430|Plate brake tester (sp)
5625|3|5624|5430|Brake imbalance
5625|4|5624|5430|Brake imbalance
5625|5|5624|5430|Brake imbalance
5625|7|5624|5430|Brake imbalance
5626|3|5624|5430|Service brake performance
5626|4|5624|5430|Service brake performance
5626|5|5624|5430|Service brake performance
5626|7|5624|5430|Service brake performance
5627|3|5624|5430|Parking brake performance
5627|4|5624|5430|Parking brake performance
5627|5|5624|5430|Parking brake performance
5627|7|5624|5430|Parking brake performance
5650|3|0|5650|Tyres
5650|4|0|5650|Tyres
5650|5|0|5650|Tyres
5650|7|0|5650|Tyres
5651|3|5650|5650|Size/type
5651|4|5650|5650|Size/type
5651|5|5650|5650|Size/type
5651|7|5650|5650|Size/type
5652|3|5650|5650|Condition
5652|4|5650|5650|Condition
5652|5|5650|5650|Condition
5652|7|5650|5650|Condition
5653|3|5650|5650|Tread depth
5653|4|5650|5650|Tread depth
5653|5|5650|5650|Tread depth
5653|7|5650|5650|Tread depth
5654|3|5650|5650|Valve stem
5654|4|5650|5650|Valve stem
5654|5|5650|5650|Valve stem
5654|7|5650|5650|Valve stem
5655|3|5653|5650|Vehicles first used after 2 January 1933 upto 9 seats including driver
5655|4|5653|5650|Vehicles first used after 2 January 1933 upto 9 seats including driver
5655|7|5653|5650|Vehicles first used after 2 January 1933 upto 9 seats including driver
5656|3|5653|5650|Vehicles over 9 seats including driver
5656|4|5653|5650|Vehicles over 9 seats including driver
5656|5|5653|5650|Vehicles over 9 seats including driver
5656|7|5653|5650|Vehicles over 9 seats including driver
5657|3|5653|5650|Vehicles first used before 3 January 1933
5657|4|5653|5650|Vehicles first used before 3 January 1933
5657|5|5653|5650|Vehicles first used before 3 January 1933
5657|7|5653|5650|Vehicles first used before 3 January 1933
5658|3|5653|5650|Goods vehicle first used after 2 January 1933
5658|4|5653|5650|Goods vehicle first used after 2 January 1933
5658|7|5653|5650|Goods vehicle first used after 2 January 1933
5659|3|5653|5650|Trikes more than 410kg and quads
5659|4|5653|5650|Trikes more than 410kg and quads
5659|7|5653|5650|Trikes more than 410kg and quads
5660|3|5653|5650|Trikes less than 410kg and more than 50cc
5660|4|5653|5650|Trikes less than 410kg and more than 50cc
5660|5|5653|5650|Trikes less than 410kg and more than 50cc
5660|7|5653|5650|Trikes less than 410kg and more than 50cc
5661|3|5653|5650|Trikes less than 410kg and 50cc
5661|4|5653|5650|Trikes less than 410kg and 50cc
5661|5|5653|5650|Trikes less than 410kg and 50cc
5661|7|5653|5650|Trikes less than 410kg and 50cc
5670|3|0|5670|Road Wheels
5670|4|0|5670|Road Wheels
5670|5|0|5670|Road Wheels
5670|7|0|5670|Road Wheels
5671|3|5670|5670|Condition
5671|4|5670|5670|Condition
5671|5|5670|5670|Condition
5671|7|5670|5670|Condition
5672|3|5670|5670|Attachment
5672|4|5670|5670|Attachment
5672|5|5670|5670|Attachment
5672|7|5670|5670|Attachment
5680|3|0|5680|Seat Belts and Supplementary Restraint Systems
5680|4|0|5680|Seat Belts and Supplementary Restraint Systems
5680|5|0|5680|Seat Belts and Supplementary Restraint Systems
5680|7|0|5680|Seat Belts and Supplementary Restraint Systems
5681|3|520|5680|Requirements
5681|4|520|5680|Requirements
5681|5|520|5680|Requirements
5681|7|520|5680|Requirements
5682|3|520|5680|Condition
5682|4|520|5680|Condition
5682|5|520|5680|Condition
5682|7|520|5680|Condition
5683|3|520|5680|Attachment
5683|4|520|5680|Attachment
5683|5|520|5680|Attachment
5683|7|520|5680|Attachment
5684|4|520|5680|Installation check
5684|5|520|5680|Installation check
5685|3|520|5680|Prescribed areas
5685|4|520|5680|Prescribed areas
5685|5|520|5680|Prescribed areas
5685|7|520|5680|Prescribed areas
5686|4|5684|5680|Anchorage's
5686|5|5684|5680|Anchorage's
5688|4|5684|5680|Belt(s)/padding
5688|5|5684|5680|Belt(s)/padding
5690|3|0|5690|Body, Structure and General Items
5690|4|0|5690|Body, Structure and General Items
5690|5|0|5690|Body, Structure and General Items
5690|7|0|5690|Body, Structure and General Items
5691|3|5690|5690|Vehicle structure
5691|4|5690|5690|Vehicle structure
5691|5|5690|5690|Vehicle structure
5691|7|5690|5690|Vehicle structure
5692|3|5691|5690|Chassis
5692|4|5691|5690|Chassis
5692|5|5691|5690|Chassis
5692|7|5691|5690|Chassis
5695|3|5690|5690|Body security
5695|4|5690|5690|Body security
5695|5|5690|5690|Body security
5695|7|5690|5690|Body security
5696|3|5690|5690|Body condition
5696|4|5690|5690|Body condition
5696|5|5690|5690|Body condition
5696|7|5690|5690|Body condition
5697|3|5690|5690|Doors
5697|4|5690|5690|Doors
5697|5|5690|5690|Doors
5697|7|5690|5690|Doors
5698|3|5697|5690|Driver's
5698|4|5697|5690|Driver's
5698|5|5697|5690|Driver's
5698|7|5697|5690|Driver's
5700|3|5697|5690|Passenger's front
5700|4|5697|5690|Passenger's front
5700|5|5697|5690|Passenger's front
5700|7|5697|5690|Passenger's front
5701|3|5697|5690|Passenger's other
5701|4|5697|5690|Passenger's other
5701|5|5697|5690|Passenger's other
5701|7|5697|5690|Passenger's other
5715|3|5690|5690|Seats
5715|4|5690|5690|Seats
5715|5|5690|5690|Seats
5715|7|5690|5690|Seats
5717|3|5715|5690|Driver's
5717|4|5715|5690|Driver's
5717|5|5715|5690|Driver's
5717|7|5715|5690|Driver's
5718|3|5715|5690|Front passenger
5718|4|5715|5690|Front passenger
5718|5|5715|5690|Front passenger
5718|7|5715|5690|Front passenger
5719|3|5715|5690|Rear passenger
5719|4|5715|5690|Rear passenger
5719|7|5715|5690|Rear passenger
5720|3|5690|5690|Load security
5720|4|5690|5690|Load security
5720|5|5690|5690|Load security
5720|7|5690|5690|Load security
5721|3|5750|5750|Bonnet
5721|4|5750|5750|Bonnet
5721|5|5750|5750|Bonnet
5721|7|5750|5750|Bonnet
5722|3|5720|5690|Bootlid
5722|4|5720|5690|Bootlid
5722|5|5720|5690|Bootlid
5722|7|5720|5690|Bootlid
5723|3|5720|5690|Tailgate
5723|4|5720|5690|Tailgate
5723|5|5720|5690|Tailgate
5723|7|5720|5690|Tailgate
5724|3|5720|5690|Loading door
5724|4|5720|5690|Loading door
5724|5|5720|5690|Loading door
5724|7|5720|5690|Loading door
5725|3|5720|5690|Hinged tailboard
5725|4|5720|5690|Hinged tailboard
5725|5|5720|5690|Hinged tailboard
5725|7|5720|5690|Hinged tailboard
5726|3|5720|5690|Dropside
5726|4|5720|5690|Dropside
5726|5|5720|5690|Dropside
5726|7|5720|5690|Dropside
5727|3|5690|5690|Spare wheel
5727|4|5690|5690|Spare wheel
5727|5|5690|5690|Spare wheel
5727|7|5690|5690|Spare wheel
5730|3|0|5730|Exhaust, Fuel and Emissions
5730|4|0|5730|Exhaust, Fuel and Emissions
5730|5|0|5730|Exhaust, Fuel and Emissions
5730|7|0|5730|Exhaust, Fuel and Emissions
5731|3|5730|5730|Exhaust system
5731|4|5730|5730|Exhaust system
5731|5|5730|5730|Exhaust system
5731|7|5730|5730|Exhaust system
5732|4|5733|5730|Pre 01/08/1975 visual
5732|5|5733|5730|Pre 01/08/1975 visual
5732|7|5733|5730|Pre 01/08/1975 visual
5733|4|5730|5730|Spark ignition
5733|5|5730|5730|Spark ignition
5733|7|5730|5730|Spark ignition
5734|4|5733|5730|Non catalyst
5734|5|5733|5730|Non catalyst
5734|7|5733|5730|Non catalyst
5735|4|5733|5730|Catalyst
5735|5|5733|5730|Catalyst
5735|7|5733|5730|Catalyst
5739|4|5730|5730|Compression ignition
5739|5|5730|5730|Compression ignition
5739|7|5730|5730|Compression ignition
5740|4|5739|5730|Pre 01/08/1979 visual
5740|5|5739|5730|Pre 01/08/1979 visual
5740|7|5739|5730|Pre 01/08/1979 visual
5741|4|5739|5730|Pre 01/07/2008 Turbo
5741|5|5739|5730|Pre 01/07/2008 Turbo
5741|7|5739|5730|Pre 01/07/2008 Turbo
5742|4|5739|5730|Pre 01/07/2008 Non turbo
5742|5|5739|5730|Pre 01/07/2008 Non turbo
5742|7|5739|5730|Pre 01/07/2008 Non turbo
5743|3|5748|5730|Tank
5743|4|5748|5730|Tank
5743|5|5748|5730|Tank
5743|7|5748|5730|Tank
5744|3|5748|5730|Hose
5744|4|5748|5730|Hose
5744|5|5748|5730|Hose
5744|7|5748|5730|Hose
5745|3|5748|5730|Pipe
5745|4|5748|5730|Pipe
5745|5|5748|5730|Pipe
5745|7|5748|5730|Pipe
5746|3|5748|5730|Cap
5746|4|5748|5730|Cap
5746|5|5748|5730|Cap
5746|7|5748|5730|Cap
5747|3|5748|5730|System
5747|4|5748|5730|System
5747|5|5748|5730|System
5747|7|5748|5730|System
5748|3|5730|5730|Fuel system
5748|4|5730|5730|Fuel system
5748|5|5730|5730|Fuel system
5748|7|5730|5730|Fuel system
5750|3|0|5750|Driver's View of the Road
5750|4|0|5750|Driver's View of the Road
5750|5|0|5750|Driver's View of the Road
5750|7|0|5750|Driver's View of the Road
5751|3|5750|5750|Windscreen
5751|4|5750|5750|Windscreen
5751|7|5750|5750|Windscreen
5752|3|5750|5750|Wipers
5752|4|5750|5750|Wipers
5752|5|5750|5750|Wipers
5752|7|5750|5750|Wipers
5753|3|5750|5750|Washers
5753|4|5750|5750|Washers
5753|5|5750|5750|Washers
5753|7|5750|5750|Washers
5754|3|5750|5750|Mirrors
5754|4|5750|5750|Mirrors
5754|5|5750|5750|Mirrors
5754|7|5750|5750|Mirrors
5780|4|0|5780|Driving Controls and Speed Limiters
5780|5|0|5780|Driving Controls and Speed Limiters
5782|4|5780|5780|Speed limiter
5782|5|5780|5780|Speed limiter
5783|4|5780|5780|Speed limiter plate
5783|5|5780|5780|Speed limiter plate
5785|3|0|5785|Registration Plates and VIN
5785|4|0|5785|Registration Plates and VIN
5785|5|0|5785|Registration Plates and VIN
5785|7|0|5785|Registration Plates and VIN
5786|3|5785|5785|Registration plate
5786|4|5785|5785|Registration plate
5786|5|5785|5785|Registration plate
5786|7|5785|5785|Registration plate
5787|3|5785|5785|Vehicle Identification Number
5787|4|5785|5785|Vehicle Identification Number
5787|5|5785|5785|Vehicle Identification Number
5787|7|5785|5785|Vehicle Identification Number
5800|1|0|5800|Items Not Tested
5800|2|0|5800|Items Not Tested
5800|3|0|5800|Items Not Tested
5800|4|0|5800|Items Not Tested
5800|5|0|5800|Items Not Tested
5800|7|0|5800|Items Not Tested
5801|1|5800|5800|Brake performance
5801|2|5800|5800|Brake performance
5801|3|5800|5800|Brake performance
5801|4|5800|5800|Brake performance
5801|5|5800|5800|Brake performance
5801|7|5800|5800|Brake performance
5802|3|5800|5800|Emissions
5802|4|5800|5800|Emissions
5802|5|5800|5800|Emissions
5802|7|5800|5800|Emissions
5803|1|5800|5800|Headlamp aim
5803|2|5800|5800|Headlamp aim
5803|3|5800|5800|Headlamp aim
5803|4|5800|5800|Headlamp aim
5803|5|5800|5800|Headlamp aim
5803|7|5800|5800|Headlamp aim
5804|1|5800|5800|Other components
5804|2|5800|5800|Other components
5804|3|5800|5800|Other components
5804|4|5800|5800|Other components
5804|5|5800|5800|Other components
5804|7|5800|5800|Other components
5810|3|5190|5190|Drive shafts
5810|4|5190|5190|Drive shafts
5810|5|5190|5190|Drive shafts
5810|7|5190|5190|Drive shafts
5811|3|5810|5190|Front drive shafts
5811|4|5810|5190|Front drive shafts
5811|5|5810|5190|Front drive shafts
5811|7|5810|5190|Front drive shafts
5812|3|5811|5190|Constant velocity joints
5812|4|5811|5190|Constant velocity joints
5812|5|5811|5190|Constant velocity joints
5812|7|5811|5190|Constant velocity joints
5813|3|5811|5190|Couplings
5813|4|5811|5190|Couplings
5813|5|5811|5190|Couplings
5813|7|5811|5190|Couplings
5814|3|5811|5190|Drive shafts
5814|4|5811|5190|Drive shafts
5814|5|5811|5190|Drive shafts
5814|7|5811|5190|Drive shafts
5815|3|5810|5190|Any drive shaft which is part of the suspension
5815|4|5810|5190|Any drive shaft which is part of the suspension
5815|5|5810|5190|Any drive shaft which is part of the suspension
5815|7|5810|5190|Any drive shaft which is part of the suspension
5816|3|5815|5190|Universal joint
5816|4|5815|5190|Universal joint
5816|5|5815|5190|Universal joint
5816|7|5815|5190|Universal joint
5817|3|5815|5190|Drive shafts
5817|4|5815|5190|Drive shafts
5817|5|5815|5190|Drive shafts
5817|7|5815|5190|Drive shafts
5820|3|5576|5430|Tricycles, quadricycles and pre-68 vehicles
5820|4|5576|5430|Tricycles, quadricycles and pre-68 vehicles
5820|5|5576|5430|Tricycles, quadricycles and pre-68 vehicles
5820|7|5576|5430|Tricycles, quadricycles and pre-68 vehicles
5821|3|5820|5430|Service brake performance
5821|4|5820|5430|Service brake performance
5821|5|5820|5430|Service brake performance
5821|7|5820|5430|Service brake performance
5822|3|5820|5430|Parking brake performance
5822|4|5820|5430|Parking brake performance
5822|5|5820|5430|Parking brake performance
5822|7|5820|5430|Parking brake performance
5823|3|5590|5430|Tricycles, quadricycles and pre-68 vehicles
5823|4|5590|5430|Tricycles, quadricycles and pre-68 vehicles
5823|5|5590|5430|Tricycles, quadricycles and pre-68 vehicles
5823|7|5590|5430|Tricycles, quadricycles and pre-68 vehicles
5824|3|5823|5430|Service brake performance
5824|4|5823|5430|Service brake performance
5824|5|5823|5430|Service brake performance
5824|7|5823|5430|Service brake performance
5825|3|5823|5430|Parking brake performance
5825|4|5823|5430|Parking brake performance
5825|5|5823|5430|Parking brake performance
5825|7|5823|5430|Parking brake performance
5826|3|5620|5430|Tricycles, quadricycles and pre-68 vehicles
5826|4|5620|5430|Tricycles, quadricycles and pre-68 vehicles
5826|5|5620|5430|Tricycles, quadricycles and pre-68 vehicles
5826|7|5620|5430|Tricycles, quadricycles and pre-68 vehicles
5827|3|5826|5430|Service brake performance
5827|4|5826|5430|Service brake performance
5827|5|5826|5430|Service brake performance
5827|7|5826|5430|Service brake performance
5828|3|5826|5430|Parking brake performance
5828|4|5826|5430|Parking brake performance
5828|5|5826|5430|Parking brake performance
5828|7|5826|5430|Parking brake performance
9000|3|0|9000|Motor tricycles and quadricycles
9000|4|0|9000|Motor tricycles and quadricycles
9000|5|0|9000|Motor tricycles and quadricycles
9000|7|0|9000|Motor tricycles and quadricycles
9010|3|9000|9000|Lighting requirements
9010|4|9000|9000|Lighting requirements
9050|3|9000|9000|Motorbicycle derived steering and suspension
9050|4|9000|9000|Motorbicycle derived steering and suspension
9051|3|9050|9000|Motorbicycle derived steering control
9051|4|9050|9000|Motorbicycle derived steering control
9052|3|9051|9000|Handlebars
9052|4|9051|9000|Handlebars
9053|3|9052|9000|Mounting
9053|4|9052|9000|Mounting
9054|3|9052|9000|Condition
9054|4|9052|9000|Condition
9055|3|9052|9000|Handgrips
9055|4|9052|9000|Handgrips
9056|3|9051|9000|Fork yoke
9056|4|9051|9000|Fork yoke
9057|3|9051|9000|Free movement
9057|4|9051|9000|Free movement
9058|3|9057|9000|Clearance
9058|4|9057|9000|Clearance
9059|3|9057|9000|Restriction
9059|4|9057|9000|Restriction
9062|3|9051|9000|Damper
9062|4|9051|9000|Damper
9070|3|9050|9000|Motorbicycle derived steering systems
9070|4|9050|9000|Motorbicycle derived steering systems
9071|3|9070|9000|Movement
9071|4|9070|9000|Movement
9072|3|9070|9000|Headbearings
9072|4|9070|9000|Headbearings
9080|3|9050|9000|Motorbicycle derived front suspension
9080|4|9050|9000|Motorbicycle derived front suspension
9081|3|9080|9000|Front suspension assembly
9081|4|9080|9000|Front suspension assembly
9082|3|9080|9000|Spring
9082|4|9080|9000|Spring
9083|3|9080|9000|Shock absorber
9083|4|9080|9000|Shock absorber
9084|3|9080|9000|Operation
9084|4|9080|9000|Operation
9085|3|9080|9000|Prescribed areas
9085|4|9080|9000|Prescribed areas
9086|3|9050|9000|Other suspension types
9086|4|9050|9000|Other suspension types
9087|3|9000|9000|Other steering types
9087|4|9000|9000|Other steering types
9090|3|9050|9000|Motorbicycle front wheel
9090|4|9050|9000|Motorbicycle front wheel
9091|3|9050|9000|Motorbicycle front wheel bearings
9091|4|9050|9000|Motorbicycle front wheel bearings
9120|3|9000|9000|Braking systems and requirements
9120|4|9000|9000|Braking systems and requirements
9120|5|9000|9000|Braking systems and requirements
9120|7|9000|9000|Braking systems and requirements
9123|3|9120|9000|Brake controls
9123|4|9120|9000|Brake controls
9125|3|9123|9000|Handlebar lever
9125|4|9123|9000|Handlebar lever
9126|3|9120|9000|Other braking components
9126|4|9120|9000|Other braking components
9127|3|9120|9000|Performance
9127|4|9120|9000|Performance
9130|3|9120|9000|Abs
9130|4|9120|9000|Abs
9130|5|9120|9000|Abs
9130|7|9120|9000|Abs
9135|3|9000|9000|Tyres
9135|4|9000|9000|Tyres
9140|3|9000|9000|Seat belts
9140|4|9000|9000|Seat belts
9145|3|9000|9000|Body and structure
9145|4|9000|9000|Body and structure
9146|3|9145|9000|Other components
9146|4|9145|9000|Other components
9150|3|9000|9000|Emissions
9150|4|9000|9000|Emissions
9151|3|9000|9000|Fuel system
9151|4|9000|9000|Fuel system
9160|3|9000|9000|Driver's view of the road
9160|4|9000|9000|Driver's view of the road
9243|3|9145|9000|Tricycle and quadricycle footrests
9243|4|9145|9000|Tricycle and quadricycle footrests
10000|1|0|10000|Non-component advisories
10000|2|0|10000|Non-component advisories
10000|3|0|10000|Non-component advisories
10000|4|0|10000|Non-component advisories
10000|5|0|10000|Non-component advisories
10000|7|0|10000|Non-component advisories
10150|3|5575|5575|Brake performance not tested
10150|4|5575|5575|Brake performance not tested
10150|5|5575|5575|Brake performance not tested
10150|7|5575|5575|Brake performance not tested
10151|1|162|162|Brake performance not tested
10151|2|162|162|Brake performance not tested
10152|3|5730|5730|Emissions not tested
10152|4|5730|5730|Emissions not tested
10152|5|5730|5730|Emissions not tested
10152|7|5730|5730|Emissions not tested
10153|3|5000|5000|Headlamp aim not tested
10153|4|5000|5000|Headlamp aim not tested
10153|5|5000|5000|Headlamp aim not tested
10153|7|5000|5000|Headlamp aim not tested
10154|1|1|1|Headlamp aim not tested
10154|2|1|1|Headlamp aim not tested
20000|3|0|20000|Identification of the vehicle
20000|4|0|20000|Identification of the vehicle
20000|5|0|20000|Identification of the vehicle
20000|7|0|20000|Identification of the vehicle
20001|3|20000|20000|Registration plates
20001|4|20000|20000|Registration plates
20001|5|20000|20000|Registration plates
20001|7|20000|20000|Registration plates
20002|3|20000|20000|Vehicle Identification Number
20002|4|20000|20000|Vehicle Identification Number
20002|5|20000|20000|Vehicle Identification Number
20002|7|20000|20000|Vehicle Identification Number
20003|3|0|20003|Brakes
20003|4|0|20003|Brakes
20003|5|0|20003|Brakes
20003|7|0|20003|Brakes
20004|3|20003|20003|Service brake pedal or hand lever
20004|4|20003|20003|Service brake pedal or hand lever
20004|5|20003|20003|Service brake pedal or hand lever
20004|7|20003|20003|Service brake pedal or hand lever
20005|3|20004|20003|Pedal
20005|4|20004|20003|Pedal
20005|5|20004|20003|Pedal
20005|7|20004|20003|Pedal
20006|3|20004|20003|Hand lever
20006|4|20004|20003|Hand lever
20006|5|20004|20003|Hand lever
20006|7|20004|20003|Hand lever
20007|3|20003|20003|Air and vacuum systems
20007|4|20003|20003|Air and vacuum systems
20007|5|20003|20003|Air and vacuum systems
20007|7|20003|20003|Air and vacuum systems
20008|3|20007|20003|Operation
20008|4|20007|20003|Operation
20008|5|20007|20003|Operation
20008|7|20007|20003|Operation
20009|3|20007|20003|Pressure/vacuum build up
20009|4|20007|20003|Pressure/vacuum build up
20009|5|20007|20003|Pressure/vacuum build up
20009|7|20007|20003|Pressure/vacuum build up
20010|3|20007|20003|Leaks
20010|4|20007|20003|Leaks
20010|5|20007|20003|Leaks
20010|7|20007|20003|Leaks
20011|3|20007|20003|Servos
20011|4|20007|20003|Servos
20011|5|20007|20003|Servos
20011|7|20007|20003|Servos
20012|3|20007|20003|Valves
20012|4|20007|20003|Valves
20012|5|20007|20003|Valves
20012|7|20007|20003|Valves
20013|3|20003|20003|Low pressure warning
20013|4|20003|20003|Low pressure warning
20013|5|20003|20003|Low pressure warning
20013|7|20003|20003|Low pressure warning
20014|3|20013|20003|Air and vacuum systems
20014|4|20013|20003|Air and vacuum systems
20014|5|20013|20003|Air and vacuum systems
20014|7|20013|20003|Air and vacuum systems
20015|3|20013|20003|Full power hydraulic systems
20015|4|20013|20003|Full power hydraulic systems
20015|5|20013|20003|Full power hydraulic systems
20015|7|20013|20003|Full power hydraulic systems
20016|3|20003|20003|Hand operated control valves
20016|4|20003|20003|Hand operated control valves
20016|5|20003|20003|Hand operated control valves
20016|7|20003|20003|Hand operated control valves
20017|3|20016|20003|Condition
20017|4|20016|20003|Condition
20017|5|20016|20003|Condition
20017|7|20016|20003|Condition
20018|3|20016|20003|Attachment
20018|4|20016|20003|Attachment
20018|5|20016|20003|Attachment
20018|7|20016|20003|Attachment
20019|3|20016|20003|Operation
20019|4|20016|20003|Operation
20019|5|20016|20003|Operation
20019|7|20016|20003|Operation
20020|3|20016|20003|Leaks
20020|4|20016|20003|Leaks
20020|5|20016|20003|Leaks
20020|7|20016|20003|Leaks
20021|3|20003|20003|Parking brake control
20021|4|20003|20003|Parking brake control
20021|5|20003|20003|Parking brake control
20021|7|20003|20003|Parking brake control
20022|3|20021|20003|Lever
20022|4|20021|20003|Lever
20022|5|20021|20003|Lever
20022|7|20021|20003|Lever
20023|3|20021|20003|Electronic parking brake
20023|4|20021|20003|Electronic parking brake
20023|5|20021|20003|Electronic parking brake
20023|7|20021|20003|Electronic parking brake
20024|3|20003|20003|Pressure storage reservoirs
20024|4|20003|20003|Pressure storage reservoirs
20024|5|20003|20003|Pressure storage reservoirs
20024|7|20003|20003|Pressure storage reservoirs
20025|3|20024|20003|Full power hydraulic systems
20025|4|20024|20003|Full power hydraulic systems
20025|5|20024|20003|Full power hydraulic systems
20025|7|20024|20003|Full power hydraulic systems
20026|3|20024|20003|Air and vacuum systems
20026|4|20024|20003|Air and vacuum systems
20026|5|20024|20003|Air and vacuum systems
20026|7|20024|20003|Air and vacuum systems
20027|3|20003|20003|Hydraulic systems
20027|4|20003|20003|Hydraulic systems
20027|5|20003|20003|Hydraulic systems
20027|7|20003|20003|Hydraulic systems
20028|3|20027|20003|Servos
20028|4|20027|20003|Servos
20028|5|20027|20003|Servos
20028|7|20027|20003|Servos
20029|3|20027|20003|Master cylinder
20029|4|20027|20003|Master cylinder
20029|5|20027|20003|Master cylinder
20029|7|20027|20003|Master cylinder
20030|3|20027|20003|Reservoirs
20030|4|20027|20003|Reservoirs
20030|5|20027|20003|Reservoirs
20030|7|20027|20003|Reservoirs
20031|3|20027|20003|Brake fluid 
20031|4|20027|20003|Brake fluid 
20031|5|20027|20003|Brake fluid 
20031|7|20027|20003|Brake fluid 
20032|3|20027|20003|Valves
20032|4|20027|20003|Valves
20032|5|20027|20003|Valves
20032|7|20027|20003|Valves
20033|3|20003|20003|Rigid brake pipes
20033|4|20003|20003|Rigid brake pipes
20033|5|20003|20003|Rigid brake pipes
20033|7|20003|20003|Rigid brake pipes
20034|3|20003|20003|Flexible brake hoses
20034|4|20003|20003|Flexible brake hoses
20034|5|20003|20003|Flexible brake hoses
20034|7|20003|20003|Flexible brake hoses
20035|3|20444|20003|Brake linings and pads
20035|4|20444|20003|Brake linings and pads
20035|5|20444|20003|Brake linings and pads
20035|7|20444|20003|Brake linings and pads
20036|3|20035|20003|Brake linings
20036|4|20035|20003|Brake linings
20036|5|20035|20003|Brake linings
20036|7|20035|20003|Brake linings
20037|3|20035|20003|Brake pads
20037|4|20035|20003|Brake pads
20037|5|20035|20003|Brake pads
20037|7|20035|20003|Brake pads
20038|3|20444|20003|Brake discs and  drums
20038|4|20444|20003|Brake discs and  drums
20038|5|20444|20003|Brake discs and  drums
20038|7|20444|20003|Brake discs and  drums
20039|3|20038|20003|Brake discs
20039|4|20038|20003|Brake discs
20039|5|20038|20003|Brake discs
20039|7|20038|20003|Brake discs
20040|3|20038|20003|Brake drums
20040|4|20038|20003|Brake drums
20040|5|20038|20003|Brake drums
20040|7|20038|20003|Brake drums
20041|3|20444|20003|Brake cables, rods, levers and linkages
20041|4|20444|20003|Brake cables, rods, levers and linkages
20041|5|20444|20003|Brake cables, rods, levers and linkages
20041|7|20444|20003|Brake cables, rods, levers and linkages
20042|3|20041|20003|Rod
20042|4|20041|20003|Rod
20042|5|20041|20003|Rod
20042|7|20041|20003|Rod
20043|3|20041|20003|Cable
20043|4|20041|20003|Cable
20043|5|20041|20003|Cable
20043|7|20041|20003|Cable
20044|3|20041|20003|Lever
20044|4|20041|20003|Lever
20044|5|20041|20003|Lever
20044|7|20041|20003|Lever
20045|3|20041|20003|Linkage
20045|4|20041|20003|Linkage
20045|5|20041|20003|Linkage
20045|7|20041|20003|Linkage
20046|3|20041|20003|Relay lever
20046|4|20041|20003|Relay lever
20046|5|20041|20003|Relay lever
20046|7|20041|20003|Relay lever
20047|3|20041|20003|Clevis joint
20047|4|20041|20003|Clevis joint
20047|5|20041|20003|Clevis joint
20047|7|20041|20003|Clevis joint
20048|3|20041|20003|Pivot
20048|4|20041|20003|Pivot
20048|5|20041|20003|Pivot
20048|7|20041|20003|Pivot
20049|3|20041|20003|Brake slack adjuster
20049|4|20041|20003|Brake slack adjuster
20049|5|20041|20003|Brake slack adjuster
20049|7|20041|20003|Brake slack adjuster
20050|3|20003|20003|Brake actuators (including spring brakes or hydraulic cylinders)
20050|4|20003|20003|Brake actuators (including spring brakes or hydraulic cylinders)
20050|5|20003|20003|Brake actuators (including spring brakes or hydraulic cylinders)
20050|7|20003|20003|Brake actuators (including spring brakes or hydraulic cylinders)
20051|3|20050|20003|Hydraulic brake callipers
20051|4|20050|20003|Hydraulic brake callipers
20051|5|20050|20003|Hydraulic brake callipers
20051|7|20050|20003|Hydraulic brake callipers
20052|3|20050|20003|Hydraulic brake cylinder
20052|4|20050|20003|Hydraulic brake cylinder
20052|5|20050|20003|Hydraulic brake cylinder
20052|7|20050|20003|Hydraulic brake cylinder
20053|3|20050|20003|Air brake cylinder/actuator
20053|4|20050|20003|Air brake cylinder/actuator
20053|5|20050|20003|Air brake cylinder/actuator
20053|7|20050|20003|Air brake cylinder/actuator
20054|3|20003|20003|Load sensing valves
20054|4|20003|20003|Load sensing valves
20054|5|20003|20003|Load sensing valves
20054|7|20003|20003|Load sensing valves
20055|3|20003|20003|Other components and prescribed areas
20055|4|20003|20003|Other components and prescribed areas
20055|5|20003|20003|Other components and prescribed areas
20055|7|20003|20003|Other components and prescribed areas
20056|3|20055|20003|Other components
20056|4|20055|20003|Other components
20056|5|20055|20003|Other components
20056|7|20055|20003|Other components
20057|3|20055|20003|Prescribed areas
20057|4|20055|20003|Prescribed areas
20057|5|20055|20003|Prescribed areas
20057|7|20055|20003|Prescribed areas
20058|3|20057|20003|Park brake mechanism/associated mountings
20058|4|20057|20003|Park brake mechanism/associated mountings
20058|5|20057|20003|Park brake mechanism/associated mountings
20058|7|20057|20003|Park brake mechanism/associated mountings
20059|3|20057|20003|Actuating linkage mounting
20059|4|20057|20003|Actuating linkage mounting
20059|5|20057|20003|Actuating linkage mounting
20059|7|20057|20003|Actuating linkage mounting
20060|3|20057|20003|Master cylinder/servo mounting
20060|4|20057|20003|Master cylinder/servo mounting
20060|5|20057|20003|Master cylinder/servo mounting
20060|7|20057|20003|Master cylinder/servo mounting
20061|3|20057|20003|Other braking system component
